"","Id","Body","Tag"
"1220",8423240,"<p>You can use the python <a href=""http://docs.python.org/library/json.html"" rel=""nofollow"">json module</a> with the SQLObject <a href=""http://sqlobject.org/SQLObject.html#class-sqlmeta"" rel=""nofollow"">sqlmeta</a> class. Like this:</p>

<pre><code>def to_json(obj):
    return json.dumps(dict((c, getattr(obj, c)) for c in obj.sqlmeta.columns))
</code></pre>

<p>When I run this with your class <code>Foo</code> I get:</p>

<pre><code>&gt;&gt;&gt; print to_json(f)
{""bar"": ""test"", ""lulz"": ""only for the"", ""baz"": true}
</code></pre>

<p><strong>Edit:</strong> if you want to include <a href=""http://sqlobject.org/SQLObject.html#adding-magic-attributes-properties"" rel=""nofollow"">magic attributes</a> in your json string and you don't mind using something of a hack, you could abuse the fact that the attributes of your object are python properties. For example, if I add a magic attribute <code>foo</code> to your original sample class:</p>

<pre><code>class Foo(SQLObject):
    bar = UnicodeCol(length=128)
    baz = BoolCol(default=True)
    lulz = UnicodeCol(length=256)

    def _get_foo(self):
        return ""foo""
</code></pre>

<p>Then I can define the <code>to_json()</code> function like this:</p>

<pre><code>def to_json(obj):
    cls = type(obj)
    d = dict((c, getattr(obj, c)) for c in vars(cls) if isinstance(getattr(cls, c), property))
    return json.dumps(d)
</code></pre>

<p>Now, if I do this:</p>

<pre><code>f = Foo(bar = ""test"", lulz = ""only for the"")
print to_json(f)
</code></pre>

<p>I get the following result:</p>

<pre><code>{""baz"": true, ""lulz"": ""only for the"", ""bar"": ""test"", ""foo"": ""foo""}
</code></pre>
","json"
"1221",8423240,"<p>You can use the python <a href=""http://docs.python.org/library/json.html"" rel=""nofollow"">json module</a> with the SQLObject <a href=""http://sqlobject.org/SQLObject.html#class-sqlmeta"" rel=""nofollow"">sqlmeta</a> class. Like this:</p>

<pre><code>def to_json(obj):
    return json.dumps(dict((c, getattr(obj, c)) for c in obj.sqlmeta.columns))
</code></pre>

<p>When I run this with your class <code>Foo</code> I get:</p>

<pre><code>&gt;&gt;&gt; print to_json(f)
{""bar"": ""test"", ""lulz"": ""only for the"", ""baz"": true}
</code></pre>

<p><strong>Edit:</strong> if you want to include <a href=""http://sqlobject.org/SQLObject.html#adding-magic-attributes-properties"" rel=""nofollow"">magic attributes</a> in your json string and you don't mind using something of a hack, you could abuse the fact that the attributes of your object are python properties. For example, if I add a magic attribute <code>foo</code> to your original sample class:</p>

<pre><code>class Foo(SQLObject):
    bar = UnicodeCol(length=128)
    baz = BoolCol(default=True)
    lulz = UnicodeCol(length=256)

    def _get_foo(self):
        return ""foo""
</code></pre>

<p>Then I can define the <code>to_json()</code> function like this:</p>

<pre><code>def to_json(obj):
    cls = type(obj)
    d = dict((c, getattr(obj, c)) for c in vars(cls) if isinstance(getattr(cls, c), property))
    return json.dumps(d)
</code></pre>

<p>Now, if I do this:</p>

<pre><code>f = Foo(bar = ""test"", lulz = ""only for the"")
print to_json(f)
</code></pre>

<p>I get the following result:</p>

<pre><code>{""baz"": true, ""lulz"": ""only for the"", ""bar"": ""test"", ""foo"": ""foo""}
</code></pre>
","json"
"1222",8423240,"<p>You can use the python <a href=""http://docs.python.org/library/json.html"" rel=""nofollow"">json module</a> with the SQLObject <a href=""http://sqlobject.org/SQLObject.html#class-sqlmeta"" rel=""nofollow"">sqlmeta</a> class. Like this:</p>

<pre><code>def to_json(obj):
    return json.dumps(dict((c, getattr(obj, c)) for c in obj.sqlmeta.columns))
</code></pre>

<p>When I run this with your class <code>Foo</code> I get:</p>

<pre><code>&gt;&gt;&gt; print to_json(f)
{""bar"": ""test"", ""lulz"": ""only for the"", ""baz"": true}
</code></pre>

<p><strong>Edit:</strong> if you want to include <a href=""http://sqlobject.org/SQLObject.html#adding-magic-attributes-properties"" rel=""nofollow"">magic attributes</a> in your json string and you don't mind using something of a hack, you could abuse the fact that the attributes of your object are python properties. For example, if I add a magic attribute <code>foo</code> to your original sample class:</p>

<pre><code>class Foo(SQLObject):
    bar = UnicodeCol(length=128)
    baz = BoolCol(default=True)
    lulz = UnicodeCol(length=256)

    def _get_foo(self):
        return ""foo""
</code></pre>

<p>Then I can define the <code>to_json()</code> function like this:</p>

<pre><code>def to_json(obj):
    cls = type(obj)
    d = dict((c, getattr(obj, c)) for c in vars(cls) if isinstance(getattr(cls, c), property))
    return json.dumps(d)
</code></pre>

<p>Now, if I do this:</p>

<pre><code>f = Foo(bar = ""test"", lulz = ""only for the"")
print to_json(f)
</code></pre>

<p>I get the following result:</p>

<pre><code>{""baz"": true, ""lulz"": ""only for the"", ""bar"": ""test"", ""foo"": ""foo""}
</code></pre>
","json"
"1223",10026797,"<p>I found the answer:  <a href=""http://docs.python.org/reference/datamodel.html?highlight=__getattr__#new-style-special-lookup"" rel=""nofollow"">There is intentionally no way to automatically map the special methods in python, using <code>__getattribute__</code></a>.  So to achieve what I want, I need to explicitely define all special methods like <code>__len__</code> one after the other.</p>
","json"
"1224",10026797,"<p>There is <a href=""https://pypi.python.org/pypi/attrdict"" rel=""nofollow"">an attrdict library</a> that does exactly that in a very safe manner, but if you want, a quick and dirty (possibly leaking memory) approach was given in <a href=""http://stackoverflow.com/questions/4984647/accessing-dict-keys-like-an-attribute-in-python#answer-14620633"">this answer</a>:</p>

<pre><code>class AttrDict(dict):
    def __init__(self, *args, **kwargs):
        super(AttrDict, self).__init__(*args, **kwargs)
        self.__dict__ = self

j = '{""y"": [2, 3, {""a"": 55, ""b"": 66}], ""x"": 4}'
aa = json.loads(j, object_hook=AttrDict)
</code></pre>
","json"
"1225",10026797,"<p>I think you're making this more complex than it needs to be. If I understand you correctly, all you should need to do is this:</p>

<pre><code>import json

class Struct(dict):
    def __getattr__(self, name):
        return self[name]

    def __setattr__(self, name, value):
        self[name] = value

    def __delattr__(self, name):
        del self[name]

j = '{""y"": [2, 3, {""a"": 55, ""b"": 66}], ""x"": 4}'

aa = json.loads(j, object_hook=Struct)

for i in aa.y:
    print(i)
</code></pre>

<p>When you load JSON, the <code>object_hook</code> parameter lets you specify a callable object to process objects that it loads. I've just used it to turn the dict into an object that allows attribute access to its keys. <a href=""http://docs.python.org/library/json#json.load"" rel=""nofollow"">Docs</a></p>
","json"
"1226",10026797,"<p>There is <a href=""https://pypi.python.org/pypi/attrdict"" rel=""nofollow"">an attrdict library</a> that does exactly that in a very safe manner, but if you want, a quick and dirty (possibly leaking memory) approach was given in <a href=""http://stackoverflow.com/questions/4984647/accessing-dict-keys-like-an-attribute-in-python#answer-14620633"">this answer</a>:</p>

<pre><code>class AttrDict(dict):
    def __init__(self, *args, **kwargs):
        super(AttrDict, self).__init__(*args, **kwargs)
        self.__dict__ = self

j = '{""y"": [2, 3, {""a"": 55, ""b"": 66}], ""x"": 4}'
aa = json.loads(j, object_hook=AttrDict)
</code></pre>
","json"
"1227",10026797,"<p>I think you're making this more complex than it needs to be. If I understand you correctly, all you should need to do is this:</p>

<pre><code>import json

class Struct(dict):
    def __getattr__(self, name):
        return self[name]

    def __setattr__(self, name, value):
        self[name] = value

    def __delattr__(self, name):
        del self[name]

j = '{""y"": [2, 3, {""a"": 55, ""b"": 66}], ""x"": 4}'

aa = json.loads(j, object_hook=Struct)

for i in aa.y:
    print(i)
</code></pre>

<p>When you load JSON, the <code>object_hook</code> parameter lets you specify a callable object to process objects that it loads. I've just used it to turn the dict into an object that allows attribute access to its keys. <a href=""http://docs.python.org/library/json#json.load"" rel=""nofollow"">Docs</a></p>
","json"
"1228",10026797,"<p>I found the answer:  <a href=""http://docs.python.org/reference/datamodel.html?highlight=__getattr__#new-style-special-lookup"" rel=""nofollow"">There is intentionally no way to automatically map the special methods in python, using <code>__getattribute__</code></a>.  So to achieve what I want, I need to explicitely define all special methods like <code>__len__</code> one after the other.</p>
","json"
"1229",10026797,"<p>There is <a href=""https://pypi.python.org/pypi/attrdict"" rel=""nofollow"">an attrdict library</a> that does exactly that in a very safe manner, but if you want, a quick and dirty (possibly leaking memory) approach was given in <a href=""http://stackoverflow.com/questions/4984647/accessing-dict-keys-like-an-attribute-in-python#answer-14620633"">this answer</a>:</p>

<pre><code>class AttrDict(dict):
    def __init__(self, *args, **kwargs):
        super(AttrDict, self).__init__(*args, **kwargs)
        self.__dict__ = self

j = '{""y"": [2, 3, {""a"": 55, ""b"": 66}], ""x"": 4}'
aa = json.loads(j, object_hook=AttrDict)
</code></pre>
","json"
"1230",8423240,"<p>You can use the python <a href=""http://docs.python.org/library/json.html"" rel=""nofollow"">json module</a> with the SQLObject <a href=""http://sqlobject.org/SQLObject.html#class-sqlmeta"" rel=""nofollow"">sqlmeta</a> class. Like this:</p>

<pre><code>def to_json(obj):
    return json.dumps(dict((c, getattr(obj, c)) for c in obj.sqlmeta.columns))
</code></pre>

<p>When I run this with your class <code>Foo</code> I get:</p>

<pre><code>&gt;&gt;&gt; print to_json(f)
{""bar"": ""test"", ""lulz"": ""only for the"", ""baz"": true}
</code></pre>

<p><strong>Edit:</strong> if you want to include <a href=""http://sqlobject.org/SQLObject.html#adding-magic-attributes-properties"" rel=""nofollow"">magic attributes</a> in your json string and you don't mind using something of a hack, you could abuse the fact that the attributes of your object are python properties. For example, if I add a magic attribute <code>foo</code> to your original sample class:</p>

<pre><code>class Foo(SQLObject):
    bar = UnicodeCol(length=128)
    baz = BoolCol(default=True)
    lulz = UnicodeCol(length=256)

    def _get_foo(self):
        return ""foo""
</code></pre>

<p>Then I can define the <code>to_json()</code> function like this:</p>

<pre><code>def to_json(obj):
    cls = type(obj)
    d = dict((c, getattr(obj, c)) for c in vars(cls) if isinstance(getattr(cls, c), property))
    return json.dumps(d)
</code></pre>

<p>Now, if I do this:</p>

<pre><code>f = Foo(bar = ""test"", lulz = ""only for the"")
print to_json(f)
</code></pre>

<p>I get the following result:</p>

<pre><code>{""baz"": true, ""lulz"": ""only for the"", ""bar"": ""test"", ""foo"": ""foo""}
</code></pre>
","json"
"1231",10026797,"<p>There is <a href=""https://pypi.python.org/pypi/attrdict"" rel=""nofollow"">an attrdict library</a> that does exactly that in a very safe manner, but if you want, a quick and dirty (possibly leaking memory) approach was given in <a href=""http://stackoverflow.com/questions/4984647/accessing-dict-keys-like-an-attribute-in-python#answer-14620633"">this answer</a>:</p>

<pre><code>class AttrDict(dict):
    def __init__(self, *args, **kwargs):
        super(AttrDict, self).__init__(*args, **kwargs)
        self.__dict__ = self

j = '{""y"": [2, 3, {""a"": 55, ""b"": 66}], ""x"": 4}'
aa = json.loads(j, object_hook=AttrDict)
</code></pre>
","json"
"1232",8423240,"<pre><code>import json

json.dumps(obj_instance.sqlmeta.asDict())
</code></pre>

<p>In my case this object contained datetimes which json doesn't serialize, so I did something like this:</p>

<pre><code>json.dumps(dict((k, str(v)) for (k,v) in obj_instance.sqlmeta.asDict().items()))
</code></pre>
","json"
"1233",10026797,"<p>I found the answer:  <a href=""http://docs.python.org/reference/datamodel.html?highlight=__getattr__#new-style-special-lookup"" rel=""nofollow"">There is intentionally no way to automatically map the special methods in python, using <code>__getattribute__</code></a>.  So to achieve what I want, I need to explicitely define all special methods like <code>__len__</code> one after the other.</p>
","json"
"1234",10026797,"<p>I think you're making this more complex than it needs to be. If I understand you correctly, all you should need to do is this:</p>

<pre><code>import json

class Struct(dict):
    def __getattr__(self, name):
        return self[name]

    def __setattr__(self, name, value):
        self[name] = value

    def __delattr__(self, name):
        del self[name]

j = '{""y"": [2, 3, {""a"": 55, ""b"": 66}], ""x"": 4}'

aa = json.loads(j, object_hook=Struct)

for i in aa.y:
    print(i)
</code></pre>

<p>When you load JSON, the <code>object_hook</code> parameter lets you specify a callable object to process objects that it loads. I've just used it to turn the dict into an object that allows attribute access to its keys. <a href=""http://docs.python.org/library/json#json.load"" rel=""nofollow"">Docs</a></p>
","json"
